Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1013282,,3M Pittsboro,Moncure,NC,27559,4191 Hwy 87 South,,35.66,-79.18,327999,C,Minerals,25848.452,25821.6,12.25,14.602,,,,,,,,,,25848.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007408,110071161771,4 West Mine,Dilliner,PA,15327,625 Bald Hill Church Road,GREENE COUNTY,39.76,-80.00,212112,FF,Other,27813.5,,27813.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27813.5,,,,,,N,N,N
1001106,110040862527,48th Street Peaking Station,HOLLAND,MI,49423,491 E 48TH ST,Allegan,42.76,-86.09,221112,"C,D",Power Plants,32159.832,32127.5,14.75,17.582,,,,,,,,,,68.5,32091.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004680,110013945062,58TH ST LF (MAIN COUNTY LF),MIAMI,FL,33178,8831 NW 58TH ST,MIAMI-DADE COUNTY,25.83,-80.35,562212,HH,Waste,71586.5,,71586.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71586.5,,,,N,N,N
1000766,110064649901,59th Street,NEW YORK,NY,10019,850 12TH AVE,New York,40.77,-73.99,221330,C,Power Plants,260405.936,260083.1,134.5,188.336,,,,,,,,,,260405.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007733,110041047505,69TH ST WWTP,HOUSTON,TX,77020,2525 SSGT MACARIO GARCIA DR,HARRIS COUNTY,29.76,-95.30,221320,C,Other,21834.068,21811.6,10.25,12.218,,,,,,,,,,21834.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000767,110070834991,74th Street,NEW YORK,NY,10021,506 E 75TH ST,New York,40.77,-73.95,221330,C,Power Plants,270795.33,270459.4,139.25,196.68,,,,,,,,,,270795.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001033,110070116733,A B Brown Generating Station,MOUNT VERNON,IN,47620,8511 WELBORN ROAD,Posey,37.91,-87.72,221112,D,Power Plants,2741626.714,2719836.8,7972.25,13817.664,,,,,,,,,,,2741626.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1012058,110071161547,"A.C.M.S., Inc.",Lake Panasoffkee,FL,33538,835 CR 529,SUMTER COUNTY,28.74,-82.09,562212,HH,Waste,95999,,95999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95999,,,,N,N,N
1002983,110018042562,ABBOTT PARK FACILITY,ABBOTT PARK,IL,60064,100 ABBOTT PARK RD,LAKE COUNTY,42.30,-87.89,424210,C,Other,54787.244,54730.8,25.75,30.694,,,,,,,,,,54787.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007514,110007806188,ABBVIE LTD.,BARCELONETA,PR,00617,RD 2 KM 58.0,BARCELONETA MUNICIPIO,18.43,-66.57,325412,C,Chemicals,86045.7,85769.5,82.5,193.7,,,,,,,,,,86045.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004511,110000366817,ABC COKE,TARRANT,AL,35217,ONE RAILROAD AVENUE,JEFFERSON COUNTY,33.58,-86.78,324199,"C,Q",Metals,176844.078,176691.5,45,107.578,,,,,,,,,,162352.612,,,,,,,,,,,,14491.466,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005353,110038367228,ABERDEEN ENERGY LLC,MINA,SD,57451,13435 370TH AVENUE,EDMUNDS COUNTY,45.44,-98.79,325193,C,Other,194354.968,194154.4,91.5,109.068,,,,,,,,,,194354.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006971,110064337123,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,APG,MD,21005,4304 Susquehanna Ave,HARFORD COUNTY,39.48,-76.14,928110,C,Other,106920.024,106766.5,60.25,93.274,,,,,,,,,,106920.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002627,110027236621,ABSOLUTE ENERGY LLC,ST ANSGAR (MONA),IA,50472,1372 STATELINE ROAD,MITCHELL COUNTY,43.50,-92.92,325193,"C,II","Other,Waste",170171.848,169932.7,142,97.148,,,,,,,,,475.6,170110.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.25,,,N,N,N
1006529,110013921435,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,EGAN,LA,70531,611 PETAL RD,ACADIA PARISH,30.26,-92.53,562111,HH,Waste,53049.5,,53049.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53049.5,,,,N,N,N
1004761,110013812918,ACE ETHANOL LLC,STANLEY,WI,54768,815 WEST MAPLE STREET,CHIPPEWA COUNTY,44.96,-90.96,325193,"C,PP","Other,Suppliers of CO2",73526.124,73450.5,34.5,41.124,,,,,,,,,,73526.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005601,110007180709,ACME BRICK CO ELGIN PLANT,ELGIN,TX,78621,1776 OLD MCDADE RD,BASTROP COUNTY,30.33,-97.29,327120,C,Minerals,27772.696,27744.2,13,15.496,,,,,,,,,,27772.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005046,110007177722,ACME GYPSUM FACILITY,QUANAH,TX,79252,4164 HIGHWAY 285,HARDEMAN COUNTY,34.32,-99.82,327420,C,Minerals,38344.156,38304.7,18,21.456,,,,,,,,,,38344.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002731,110071161104,ADA COGENERATION,ADA,MI,49355,7575 FULTON STREET EAST,KENT COUNTY,42.93,-85.43,221112,C,Power Plants,100988.82,100884.7,47.5,56.62,,,,,,,,,,100988.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003752,110040089604,"ADA Carbon Solutions (Red River), LLC",Coushatta,LA,71019,201 Red River Mine Road,RED RIVER PARISH,32.01,-93.39,325998,C,Chemicals,197306.896,197305.8,0.5,0.596,,,,,,,,,,197306.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1003422,110008978552,ADKINS ENERGY LLC,LENA,IL,61048,4350 WEST GALENA ROAD,STEPHENSON COUNTY,42.36,-89.80,325193,C,Other,84644.032,84556.9,39.75,47.382,,,,,,,,,,84644.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002154,110013325507,ADM - MANKATO,MANKATO,MN,56001,2019 3RD AVENUE,BLUE EARTH COUNTY,44.19,-94.00,311225,C,Other,129574.91,128762.6,299.75,512.56,,,,,,,,,,129574.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006208,110000415630,ADM CORN PROCESSING,CLINTON,IA,52732,1251 BEAVER CHANNEL PARKWAY,CLINTON COUNTY,41.82,-90.21,311221,"C,TT","Other,Waste",2089938.928,2073794.2,6128.65,10016.078,,,,,,,,,56094.2,2089648.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9,N,N,Y
1006047,110010507503,ADM CORN PROCESSING,CEDAR RAPIDS,IA,52404,1350 WACONIA AVENUE SOUTHWEST,LINN COUNTY,41.92,-91.69,311221,"C,II","Other,Waste",3008750.946,2989848.2,8047.5,10855.246,,,,,,,,,9941.1,3007055.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.75,,,N,N,Y
1010610,110033021888,ADM Deerfield,Deerfield,MO,64741,17700 South Highway T,VERNON COUNTY,37.81,-94.59,311224,C,Other,34751.42,34715.8,16.25,19.37,,,,,,,,,,34751.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011855,110002319982,ADM Fostoria,Fostoria,OH,44830,608 FINDLAY ROAD,HANCOCK COUNTY,41.15,-83.43,311224,C,Other,28360.844,28331.8,13.25,15.794,,,,,,,,,,28360.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000376,110040894761,ADM QUINCY,QUINCY,IL,62305,2100 GARDNER EXPRESSWAY,ADAMS COUNTY,39.90,-91.41,311224,C,Other,102194.748,102073.9,53.5,67.348,,,,,,,,,,102194.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006080,110027360399,ADM SOUTHERN CELLULOSE PROD.IN,CHATTANOOGA,TN,37410,103 W 45TH ST,HAMILTON COUNTY,35.00,-85.32,322110,C,Pulp and Paper,31847.27,31812.4,15.5,19.37,,,,,,,,,,31847.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000034,110067425799,ADM SOYBEAN PROCESSING - DES MOINES,DES MOINES,IA,50313,1935 EAST EUCLID AVENUE,POLK COUNTY,41.63,-93.58,311224,C,Other,155623.274,154511.1,408,704.174,,,,,,,,,,155623.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011961,110012384561,ADM Valdosta,Valdosta,GA,31601,1841 Clay Road,LOWNDES COUNTY,30.83,-83.25,311224,C,Other,38005.366,37054.4,148.75,802.216,,,,,,,,,68168.6,38005.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001991,110071160847,ADRIAN LANDFILL,ADRIAN,MI,49221,1970 N OGDEN HWY,LENAWEE COUNTY,41.89,-84.06,562212,HH,Waste,7499.75,,7499.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499.75,,,,N,N,N
1001633,110009059366,ADS-CEDAR HILL LANDFILL,RAGLAND,AL,35131,1319 NO BUSINESS CREEK ROAD,ST. CLAIR COUNTY,33.68,-86.25,562212,"C,HH",Waste,94485.658,,94464.5,21.158,,,,,,,,,5827.1,30.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94455.5,,,,N,N,N
1001636,110013947453,ADS-PECAN ROW-EVERGREEN LANDFILLS,VALDOSTA,GA,31601,2995 WETHERINGTON LANE,LOWNDES COUNTY,30.81,-83.36,562212,HH,Waste,309782,,309782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309782,,,,N,N,N
1006790,110071159539,ADS-STAR RIDGE LANDFILL,MOODY,AL,35004,3301 ACMAR ROAD,ST. CLAIR COUNTY,33.61,-86.51,562212,HH,Waste,143100.5,,143100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143100.5,,,,N,N,N
1002094,110034159005,ADS/MCLEAN COUNTY LANDFILL,BLOOMINGTON,IL,61704,2105 W OAKLAND AVE,MCLEAN COUNTY,40.47,-89.03,562212,"C,HH",Waste,8221.3,15.8,8205.5,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8205.5,,,,N,N,N
1001845,110043581317,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,WISCONSIN RAPIDS,WI,54495,2510 ENGEL ROAD,WOOD COUNTY,44.41,-89.85,562212,"C,HH",Waste,22295.696,125.6,22169.5,0.596,,,,,,,,,133.7,126.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22169.25,,,,N,N,N
1003038,110006726123,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",MACON,MO,63552,31226 INTREPID ROAD,MACON COUNTY,39.73,-92.54,562212,"C,HH",Waste,33138.798,61,33077.5,0.298,,,,,,,,,,61.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33077.5,,,,N,N,N
1006979,110017987589,ADVANCED DISPOSAL OAK RIDGE LANDFILL,BALWIN,MO,63021,1741 SULPHUR SPRING ROAD,ST. LOUIS COUNTY,38.56,-90.53,562212,HH,Waste,5774.75,,5774.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5774.75,,,,N,N,N
1001637,110012142733,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,DAVIS JUNCTION,IL,61020,8290 HIGHWAY 251,OGLE COUNTY,42.14,-89.09,562212,"C,HH",Waste,156829.2,60.2,156769,,,,,,,,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156769,,,,N,N,N
1006963,110018431320,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,DECATUR,IL,62522,1363 BEAR RD,MACON COUNTY,39.82,-89.04,562212,"C,HH",Waste,34028.2,94.7,33933.5,,,,,,,,,,,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33933.5,,,,N,N,N
1000627,110000342460,ADVANSIX INC - CHESTERFIELD PLANT,CHESTER,VA,23836,4101 BERMUDA HUNDRED RD,CHESTERFIELD COUNTY,37.34,-77.28,325211,C,Other,54836.588,54779,26,31.588,,,,,,,,,,54836.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000630,110070737782,ADVANSIX INCORPORATED - HOPEWELL,HOPEWELL,VA,23860,905 EAST RANDOLPH ROAD,HOPEWELL CITY,37.18,-77.16,325199,"C,G,PP","Chemicals,Suppliers of CO2",995690.3,995293,181.25,216.05,,,,,,,,,,385473.3,,,,610217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,Y
1005310,110071162472,AES - PUERTO RICO COGENERATION PLANT,GUAYAMA,PR,00785,"KM 142, RTE. #3 BO. JOBOS",GUAYAMA MUNICIPIO,17.95,-66.15,221112,C,Power Plants,3079369.918,3059710.3,7191,12468.618,,,,,,,,,,3079369.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1001444,110000522113,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,Los Angeles,33.77,-118.10,221112,D,Power Plants,686655.256,685958.2,318,379.056,,,,,,,,,,,686655.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005972,110027164164,AES HAWAII INC,KAPOLEI,HI,96707,91-086 KAOMI LP,HONOLULU COUNTY,21.30,-158.11,221112,C,Power Plants,1287782.31,1276913.1,3972,6897.21,,,,,,,,,,1287782.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1001447,110002921713,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,Orange,33.64,-117.98,221112,D,Power Plants,201661.552,201456.6,93.5,111.452,,,,,,,,,,,201661.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001450,110014322170,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,Los Angeles,33.85,-118.40,221112,D,Power Plants,194694.98,194497.7,90,107.28,,,,,,,,,,,194694.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001223,110000551055,AES Warrior Run,CUMBERLAND,MD,21502,11600 MEXICO FARMS RD SE,Allegany,39.59,-78.75,221112,"C,D,PP","Power Plants,Suppliers of CO2",1212774.492,1203057.9,3554.25,6162.342,,,,,,,,,,202.5,1212571.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1003853,110045614689,AFTON CHEMICAL CORP,SAUGET,IL,62201,501 MONSANTO AVE.,ST. CLAIR COUNTY,38.60,-90.17,324191,C,Petroleum and Natural Gas Systems,50153.512,50102,23.5,28.012,,,,,,,,,,50153.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007551,110007383919,AG Energy,Ogdensburg,NY,13669,21 Entrance Avenue,ST. LAWRENCE COUNTY,44.73,-75.44,221112,"C,D",Power Plants,8596.068,8587.3,4,4.768,,,,,,,,,,8596.068,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002069,110018869303,AG PROCESSING INC,EMMETSBURG,IA,50536,4739 380TH ST,PALO ALTO COUNTY,43.10,-94.65,311224,C,Other,24158.66,24134,11.25,13.41,,,,,,,,,,24158.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002070,110000414365,AG PROCESSING INC A COOP-MANNING,MANNING,IA,51455,1000 300TH STREET,CARROLL COUNTY,41.92,-95.07,311224,C,Other,21352.82,21330.9,10,11.92,,,,,,,,,,21352.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006054,110011273022,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.67,-93.90,311224,C,Other,105532.062,104942.6,218.75,370.712,,,,,,,,,,105532.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002408,110018868126,AG PROCESSING INC-SHELDON,SHELDON,IA,51201,804 2ND AVE,O'BRIEN COUNTY,43.18,-95.86,311224,C,Other,27545.096,27516.6,13,15.496,,,,,,,,,,27545.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002291,110000427093,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE COUNTY,44.93,-96.06,311224,C,Other,36194.564,36157.3,17,20.264,,,,,,,,,,36194.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,80102,80102,,,,,,,,,,,,0,,,,,,,,,80102,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1002067,110054910094,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311224,C,Other,215933.418,214303.3,597.25,1032.868,,,,,,,,,,215933.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,"C,II","Chemicals,Waste",37588.258,37506.6,60.5,21.158,,,,,,,,,,37545.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,,,N,N,N
1002380,110070288634,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2",1232578.78,1232107.5,215,256.28,,,,,,,,,,456955.88,,,,775622.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,119949.492,11207.1,1,108741.392,,,,,,,,,,2142.292,,,,,,,,,,,,,,,,9067,108740.2,,,,,,,,,,,,,,,,,,,,N,N,N
1001919,110071162246,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,142605.264,142458.4,67,79.864,,,,,,,,,,142605.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
