Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1012401,110071162047,BCE-Mach III Midstream Holdings LLC - Lincoln Gas Plant,Dover,OK,73734,,KINGFISHER COUNTY,36.00,-97.81,211112,"C,W-PROC",Petroleum and Natural Gas Systems,28958.148,13951.9,14998.5,7.748,,,,,,,,,,11314.208,,,,,,,,,,,,,,,,,,,17643.94,,,,,,,,,,,,,,,,,,N,N,N
1004377,110043803578,121 REGIONAL DISPOSAL FACILITY,MELISSA,TX,75454,3820 SAM RAYBURN HIGHWAY,COLLIN COUNTY,33.30,-96.54,562212,HH,Waste,221014.75,,221014.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221014.75,,,,N,N,N
1010040,110071159872,15-18565/15-18662,Hazard,KY,40701,1021 Tori Drive,PERRY COUNTY,37.27,-83.24,212112,FF,Other,141439.5,,141439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141439.5,,,,,,N,N,N
1010085,110071159657,15-19015,Hazard,KY,41701,1845 S. KY HWY 15,PERRY COUNTY,37.24,-83.18,212112,FF,Other,35907,,35907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35907,,,,,,N,N,N
1000112,110071159492,23rd and 3rd,BROOKLYN,NY,11232,730 3rd Avenue,Kings,40.66,-74.00,221112,"C,D",Power Plants,66797.352,66729.4,31,36.952,,,,,,,,,,57.2,66740.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003742,110038508335,31st Street Landfill,WESTCHESTER,IL,60154,11700 W 31ST ST,COOK COUNTY,41.83,-87.92,562212,"C,HH",Waste,120657.6,152.6,120505,,,,,,,,,,,152.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120505,,,,N,N,N
1003188,110000599273,3M BROWNWOOD,BROWNWOOD,TX,76801,4501 HIGHWAY 377 SOUTH,BROWN COUNTY,31.67,-99.00,326113,"C,N",Minerals,31773.48,31740.6,15,17.88,,,,,,,,,,31607.78,,,,,,,,,165.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005043,110071160392,3M CO,MAPLEWOOD,MN,55144,,RAMSEY COUNTY,44.95,-93.00,541712,C,Other,79174,79091.8,37.5,44.7,,,,,,,,,,79174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003739,110000589159,3M CO - GUIN,GUIN,AL,35563,6675 US HIGHWAY 43,MARION COUNTY,33.97,-87.90,326113,"C,N",Minerals,18948.028,18928.3,9,10.728,,,,,,,,,,18948.028,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007698,110000421776,3M CO - WAUSAU DOWNTOWN,WAUSAU,WI,54401,144 ROSECRANS ST,MARATHON COUNTY,44.95,-89.64,212313,C,Other,36574.112,36536.3,17.25,20.562,,,,,,,,,,36574.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004206,110000367567,3M COMPANY,DECATUR,AL,35609,1400 STATE DOCKS RD.,MORGAN COUNTY,34.64,-87.04,325211,"C,L,OO","Chemicals,Industrial Gas Suppliers",48267.93266,44605.6,21,25.032,74,,,,700,,2.30066,2840,,44651.632,,,,,,,,3616.30066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006665,110013886875,3M CORDOVA,CORDOVA,IL,61242,22614 ROUTE 84 NORTH,ROCK ISLAND COUNTY,41.76,-90.28,325998,"C,L,OO","Chemicals,Industrial Gas Suppliers",697084.3049,27459.5,12.75,15.496,27383.327,489464.118,5909.76,1145.52,122634.39,4502.7339,3.31,18553.4,,27487.746,,,,,,,,669596.5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004836,110000423667,3M Cottage Grove Center - Site,Cottage Grove,MN,55016,10746 Innovation Rd,WASHINGTON COUNTY,44.79,-92.91,325998,"C,L,N,OO","Chemicals,Industrial Gas Suppliers,Minerals",37813.8354,30443.8,18,39.336,674.5184,69.366,,,3937,224.2935,0.7215,2406.8,1913.6,29294.936,,,,,,,,7312.6994,1206.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003408,110071161417,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,LITTLE ROCK,AR,72206,3110 WALTERS DRIVE,PULASKI COUNTY,34.71,-92.25,212399,C,Other,30646.084,30614.3,14.5,17.284,,,,,,,,,,30646.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004914,110000425059,3M MAGNETIC TAPE MANUFACTURING DIVISION,HUTCHINSON,MN,55350,905-915 ADAMS STREET SOUTHEAST,MCLEOD COUNTY,44.88,-94.36,322222,C,Pulp and Paper,31373.332,31341,14.75,17.582,,,,,,,,,,31373.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004804,110000443805,3M NEVADA PLANT,NEVADA,MO,64772,2120 E. AUSTIN,VERNON COUNTY,37.83,-94.33,326113,C,Other,30263.836,30232.6,14.25,16.986,,,,,,,,,,30263.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007408,110071161771,4 West Mine,Dilliner,PA,15327,625 Bald Hill Church Road,GREENE COUNTY,39.76,-80.00,212112,FF,Other,86127.25,,86127.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86127.25,,,,,,N,N,N
1004680,110013945062,58TH ST LF (MAIN COUNTY LF),MIAMI,FL,33178,8831 NW 58TH ST,MIAMI-DADE COUNTY,25.83,-80.35,562212,HH,Waste,80230.75,,80230.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80230.75,,,,N,N,N
1000766,110064649901,59th Street,NEW YORK,NY,10019,850 12TH AVE,New York,40.77,-73.99,221330,C,Power Plants,232873.708,232611.4,114.5,147.808,,,,,,,,,,232873.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007733,110041047505,69TH ST WWTP,HOUSTON,TX,77020,2525 SSGT MACARIO GARCIA DR,HARRIS COUNTY,29.76,-95.30,221320,C,Other,22362.816,22339.8,10.5,12.516,,,,,,,,,,22362.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000767,110070834991,74th Street,NEW YORK,NY,10021,506 E 75TH ST,New York,40.77,-73.95,221330,C,Power Plants,205696.23,205456.9,102.25,137.08,,,,,,,,,,205696.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001033,110070116733,A B Brown Generating Station,MOUNT VERNON,IN,47620,8511 WELBORN ROAD,Posey,37.91,-87.72,221112,D,Power Plants,2315093.224,2296665.5,6742.25,11685.474,,,,,,,,,,,2315093.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012058,110071161547,"A.C.M.S., Inc.",Lake Panasoffkee,FL,33538,835 CR 529,SUMTER COUNTY,28.74,-82.09,562212,HH,Waste,29670,,29670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29670,,,,N,N,N
1002853,110017421226,ABBOTT NUTRITION,STURGIS,MI,49091,901 NORTH CENTERVILLE ROAD,ST. JOSEPH COUNTY,41.81,-85.43,311514,C,Other,23486.812,23462.7,11,13.112,,,,,,,,,,23486.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002983,110018042562,ABBOTT PARK FACILITY,ABBOTT PARK,IL,60064,100 ABBOTT PARK RD,LAKE COUNTY,42.30,-87.89,424210,C,Other,55832.74,55775.2,26.25,31.29,,,,,,,,,,55832.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007514,110007806188,ABBVIE LTD.,BARCELONETA,PR,00617,RD 2 KM 58.0,BARCELONETA MUNICIPIO,18.43,-66.57,325412,C,Chemicals,85474.85,85198.4,82.75,193.7,,,,,,,,,,85474.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004511,110000366817,ABC COKE,TARRANT,AL,35217,ONE RAILROAD AVENUE,JEFFERSON COUNTY,33.58,-86.78,331111,"C,Q",Metals,161315.038,161175.4,41,98.638,,,,,,,,,,147217.824,,,,,,,,,,,,14097.214,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005353,110038367228,ABERDEEN ENERGY LLC,MINA,SD,57451,13435 370TH AVENUE,EDMUNDS COUNTY,45.44,-98.79,325193,C,Other,189764.636,189569,89.25,106.386,,,,,,,,,,189764.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006971,110064337123,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,APG,MD,21005,4304 Susquehanna Ave,HARFORD COUNTY,39.48,-76.14,928110,C,Other,80483.606,80354.3,48.25,81.056,,,,,,,,,,80483.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002627,110027236621,ABSOLUTE ENERGY LLC,ST ANSGAR (MONA),IA,50472,1372 STATELINE ROAD,MITCHELL COUNTY,43.50,-92.92,325193,"C,II","Other,Waste",174562.492,174166.7,297.75,98.042,,,,,,,,,493,174346.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5,,,N,N,N
1006529,110013921435,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,EGAN,LA,70531,611 PETAL RD,ACADIA PARISH,30.26,-92.53,562111,HH,Waste,52502.75,,52502.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52502.75,,,,N,N,N
1004761,110013812918,ACE ETHANOL LLC,STANLEY,WI,54768,815 WEST MAPLE STREET,CHIPPEWA COUNTY,44.96,-90.96,325193,"C,PP","Other,Suppliers of CO2",74011.772,73935.6,34.75,41.422,,,,,,,,,,74011.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005601,110007180709,ACME BRICK CO ELGIN PLANT,ELGIN,TX,78621,1776 OLD MCDADE RD,BASTROP COUNTY,30.33,-97.29,327121,C,Minerals,55858.24,55800.7,26.25,31.29,,,,,,,,,,55858.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005046,110007177722,ACME GYPSUM FACILITY,QUANAH,TX,79252,4164 HIGHWAY 285,HARDEMAN COUNTY,34.32,-99.82,327420,C,Minerals,39418.452,39377.9,18.5,22.052,,,,,,,,,,39418.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002731,110071161104,ADA COGENERATION,ADA,MI,49355,7575 FULTON STREET EAST,KENT COUNTY,42.93,-85.43,221112,C,Power Plants,93656.996,93560,44.25,52.746,,,,,,,,,,93656.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003752,110040089604,"ADA Carbon Solutions (Red River), LLC",Coushatta,LA,71019,201 Red River Mine Road,RED RIVER PARISH,32.01,-93.39,325998,C,Chemicals,220376.876,220370.3,3,3.576,,,,,,,,,,220376.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003422,110008978552,ADKINS ENERGY LLC,LENA,IL,61048,4350 WEST GALENA ROAD,STEPHENSON COUNTY,42.36,-89.80,325193,C,Other,80070.748,79988,37.75,44.998,,,,,,,,,,80070.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002154,110013325507,ADM - MANKATO,MANKATO,MN,56001,2019 3RD AVENUE,BLUE EARTH COUNTY,44.19,-94.00,311225,C,Other,138907.888,138020.1,327.25,560.538,,,,,,,,,,138907.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006047,110010507503,ADM CORN PROCESSING,CEDAR RAPIDS,IA,52404,1350 WACONIA AVENUE SOUTHWEST,LINN COUNTY,41.92,-91.69,311221,"C,II","Other,Waste",2952187.862,2931766.6,8473.25,11948.012,,,,,,,,,55819,2950692.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,,,N,N,N
1006208,110000415630,ADM CORN PROCESSING,CLINTON,IA,52732,1251 BEAVER CHANNEL PARKWAY,CLINTON COUNTY,41.82,-90.21,311221,"C,TT","Other,Waste",2024063.47,2007565.9,6338.75,10158.82,,,,,,,,,88799,2023693.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.75,N,N,N
1010610,110033021888,ADM Deerfield,Deerfield,MO,64741,17700 South Highway T,VERNON COUNTY,37.81,-94.59,311222,C,Other,33675.724,33641.2,15.75,18.774,,,,,,,,,,33675.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011855,110002319982,ADM Fostoria,Fostoria,OH,44830,608 FINDLAY ROAD,HANCOCK COUNTY,41.15,-83.43,311222,C,Other,26225.852,26199,12.25,14.602,,,,,,,,,,26225.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000376,110040894761,ADM QUINCY,QUINCY,IL,62305,2100 GARDNER EXPRESSWAY,ADAMS COUNTY,39.90,-91.41,311222,C,Other,131129.504,130671.5,175.5,282.504,,,,,,,,,,131129.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006080,110027360399,ADM SOUTHERN CELLULOSE PROD.IN,CHATTANOOGA,TN,37410,103 W 45TH ST,HAMILTON COUNTY,35.00,-85.32,322110,C,Pulp and Paper,28638.938,28608.5,13.75,16.688,,,,,,,,,,28638.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000034,110067425799,ADM SOYBEAN PROCESSING - DES MOINES,DES MOINES,IA,50313,1935 EAST EUCLID AVENUE,POLK COUNTY,41.63,-93.58,311222,C,Other,150870.244,149775,401.5,693.744,,,,,,,,,,150870.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011961,110012384561,ADM Valdosta,Valdosta,GA,31601,1841 Clay Road,LOWNDES COUNTY,30.83,-83.25,311222,C,Other,39870.4,38211.6,250.75,1408.05,,,,,,,,,121239,39870.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001991,110071160847,ADRIAN LANDFILL,ADRIAN,MI,49221,1970 N OGDEN HWY,LENAWEE COUNTY,41.89,-84.06,562212,HH,Waste,9104.75,,9104.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9104.75,,,,N,N,N
1001633,110070081800,ADS-CEDAR HILL LANDFILL,RAGLAND,AL,35131,1319 NO BUSINESS CREEK ROAD,ST. CLAIR COUNTY,33.68,-86.25,562212,HH,Waste,85030.5,,85030.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85030.5,,,,N,N,N
1001636,110013947453,ADS-PECAN ROW-EVERGREEN LANDFILLS,VALDOSTA,GA,31601,2995 WETHERINGTON LANE,LOWNDES COUNTY,30.81,-83.36,562212,HH,Waste,206818.5,,206818.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206818.5,,,,N,N,N
1006790,110071159539,ADS-STAR RIDGE LANDFILL,MOODY,AL,35004,3301 ACMAR ROAD,ST. CLAIR COUNTY,33.61,-86.51,562212,HH,Waste,91961.5,,91961.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91961.5,,,,N,N,N
1002094,110034159005,ADS/MCLEAN COUNTY LANDFILL,BLOOMINGTON,IL,61704,2105 W OAKLAND AVE,MCLEAN COUNTY,40.47,-89.03,562212,"C,HH",Waste,23065.6,12.6,23053,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23053,,,,N,N,N
