Mine ID,Mine Name,Mine Status,Type of Mine,Street,City,State,Zip Code,Latitude,Longitude
1700967,Chip Mill Pit,Intermittent,Surface,820 South Chester Road,"Chester, ME",Maine,4457.0,45.460424019566,-68.417999667745
1700968,O'Brien & Sons,Intermittent,Surface,376 Park Street,Milo,Maine,4463.0,45.274204534619,-69.001954284567
1700972,C.M. Ellms & Sons,TempIdle,Surface,555 Upper Notch Rd,Garland,Maine,4939.0,45.088369935074,-69.138645761445
1700981,Rental/Portable Crusher,TempIdle,Surface,378 Bennoch Rd,Stillwater,Maine,4489.0,44.911503402709,-68.688328470506
1700983,A&B Crushing & Screening,Intermittent,Surface,57 Paris Road,Bethel,Maine,4217.0,44.408747024675,-70.71390856993
1700987,Bull Pit,Intermittent,Surface,5 McGillan Drive,Fort Fairfield,Maine,4742.0,46.773675816819,-67.825924707579
1700991,TC Gravel Pit ,Intermittent,Surface,104 Old Hay Road,Mariaville,Maine,4605.0,44.683308645973,-68.40846394147
1700994,Lokotrack 106 Jaw Crusher #1,Intermittent,Surface,"341 Mosher Road, PO Box 69",Gorham,Maine,4038.0,43.704325868333,-70.407054081133
1700995,"Partridge & Kids Construction, LLC",Intermittent,Surface,1801 Kennebec River Road,Concord,Maine,4920.0,45.032775217954,-69.876196299595
1700996,Flaggy Meadow Pit,Intermittent,Surface,226 Flaggy Meadow Road,Buxton,Maine,4093.0,43.667449417076,-70.498954228586
1701000,Webber Gravel,Intermittent,Surface,539 Center Road,Garland,Maine,4939.0,45.061033840768,-69.112032060654
1701001,Extec Plant,Intermittent,Surface,330 Neck Rd,Benton,Maine,4901.0,44.585263734348,-69.558033347647
1701004,Telsmith Crusher Plant,Intermittent,Surface,341 Mosher Road,Gorham,Maine,4038.0,43.704325868333,-70.407054081133
1701005,Quarry-1,Active,Surface,1087 South Clary RD,Jefferson,Maine,4348.0,44.137471383334,-69.555840062064
1701007,Astec Portable Crusher #2,Active,Surface,665 Rte 3,South China,Maine,4358.0,44.401088906156,-69.55648172627
1701009,Wilkinson Excavation,Intermittent,Surface,35 Weymouth Road,Gray,Maine,4039.0,43.918005400768,-70.327136250577
1701010,Screen Plant 1,Intermittent,Surface,99 Coles Corner Road,Winterport,Maine,4496.0,44.653933457485,-68.860119443829
1701011,Davis Pit,Intermittent,Surface,271 Curtis Rd,Monroe,Maine,4986.0,44.565190051529,-69.022505664724
1701012,CIN 000208,Intermittent,Surface,460 York Street,Caribou,Maine,4736.0,46.844585091733,-68.04866062969
1701013,Portable Unit # 11,Intermittent,Surface,939 Parker Farm Road,Buxton,Maine,4093.0,43.693646501963,-70.522745162124
1701020,Portable Unit #3,Intermittent,Surface,939 Parker Farm Rd,Buxton,Maine,4093.0,43.693646501963,-70.522745162124
1701022,Searsport Wash Plant,Intermittent,Surface,19 Dump Rd,Searsport,Maine,4974.0,44.458227504239,-68.962410288484
1701024,Portable Unit # 10,TempIdle,Surface,939 Parker Farm Road,Gorham,Maine,4093.0,43.693646501963,-70.522745162124
1701025,Portable Sand Screen,Intermittent,Surface,75 Hardscrabble Road,Limington,Maine,4049.0,43.723104173638,-70.666975267742
1701026,Sukeforth Excavation & Trucking,Intermittent,Surface,712 Waldoboro Rd,Washington,Maine,4574.0,44.230390929015,-69.387197867571
1701027,Nunes Materials,Intermittent,Surface,1653 Long Falls Dam Rd,Lexington,Maine,4961.0,45.027851846031,-70.063385247545
1701028,Daniel Pit,Intermittent,Surface,892 Waldoboro Rd,Washington,Maine,4574.0,44.221255978276,-69.386508640344
1701029,Peter Hemond,Intermittent,Surface,293 W. Minot Rd,Minot,Maine,4258.0,44.143224737319,-70.386256419933
1701030,Tony Lash Excavation,Intermittent,Surface,900 Waldoboro Rd,Washington,Maine,4574.0,44.210334835952,-69.382864006441
1701032,Auburn Asphalt- Litchfield,Intermittent,Surface,1446 Richmond Road,Litchfield,Maine,4062.0,44.119391099142,-69.906407895047
1701033,Picard Enterprises,Intermittent,Surface,80 New County Rd,Saco,Maine,4072.0,43.519443522087,-70.482760367257
1701036,Crusher C654,Intermittent,Surface,72 Jefferson St,Washington,Maine,4574.0,44.227027341649,-69.390614000654
1701037,Robert's Rd Quarry,Active,Surface,194 Roberts Rd,Bowdoin,Maine,4287.0,44.025658000408,-69.990172684653
1701040,Premier Trak 400X,Active,Surface,387 East Elm Street,Yarmouth,Maine,4096.0,43.816479684781,-70.189489834991
1701041,Moose Ridge Pit,Intermittent,Surface,88 Moose Ridge Road,Mapleton,Maine,4757.0,46.730380317885,-68.078932513598
1701042,Portable 2,Intermittent,Surface,103 Lewiston Road,Topsham,Maine,40865001.0,43.939975360541,-69.975548187116
1701043,Portable 3,TempIdle,Surface,103 Lewiston Road,Topsham,Maine,40865001.0,43.939975360541,-69.975548187116
1701044,Gracelawn,Active,Surface,225 Gracelawn Ave,Auburn,Maine,4210.0,44.123492312616,-70.244683900101
1701045,Astec Cone Plant,Intermittent,Surface,661 W River Road,Augusta,Maine,4330.0,44.358110597666,-69.754663975047
1701046,Quirion - Pioneer 2650 Track Jaw Crusher,Intermittent,Surface,661 W River Road,Augusta,Maine,4330.0,44.358110597666,-69.754663975047
1701049,321 Aztec GT165DT,Intermittent,Surface,563 Town Farm Road,Farmington,Maine,4938.0,44.689469863482,-70.171911298884
1701052,LM Pit,Intermittent,Surface,375 Park St,Milo,Maine,4463.0,45.277189024104,-69.004698799309
1701060,portable plant,Intermittent,Surface,24 Main Rd.,"Charleston, Penobscot, ME",Maine,4422.0,45.083868427911,-69.039662781453
1701063,Metso Portable Crusher #2,Intermittent,Surface,210 Coles Corner Road,Winterport,Maine,4444.0,44.673766214788,-68.868316944549
1701064,4th Gen Sand & Gravel,Intermittent,Surface,381 cave hill road,Waltham,Maine,4605.0,44.693168827594,-68.3091897799
1701070,Weymouth Pit,Intermittent,Surface,1550 county rd,Greenfield,Maine,4418.0,45.001014070818,-68.488935344238
1701075,The Rawson 4832,Intermittent,Surface,Rte 232,Bethel,Maine,4217.0,44.407446076463,-70.839546918817
1701081,ECI Materials,Active,Surface,610 Park Street,So Paris,Maine,4281.0,44.268039670264,-70.514851109965
1701085,Portable Unit # 7,Intermittent,Surface,939 Parker Farm Rd,Buxton,Maine,4093.0,43.693646501963,-70.522745162124
1701088,Portable Sandvik Screener,Intermittent,Surface,210 Coles Corner Road,Winterport,Maine,4496.0,44.673766214788,-68.868316944549
1701091,Charles A. Plante & Sons Pit,Intermittent,Surface,161 West Shore Drive ,Acton ,Maine,4001.0,43.542397140487,-70.886610537907
1701092,Terex Finlay 883+ Screen Plant,Intermittent,Surface,341 Mosher Road,Gorham,Maine,4038.0,43.704325868333,-70.407054081133
1701097,Astec FT2650 Jaw,Intermittent,Surface,1065 Odlin Road,Hermon,Maine,4401.0,44.780534742781,-68.843103761704
1701099,Brex Mobile Plant,Intermittent,Surface,950 Bragdon Road,Wells,Maine,4090.0,43.325639471669,-70.677196374945
1701102,CHAMBERLAIN PIT,Intermittent,Surface,489 SOKOKIS TRAIL,LIMERICK,Maine,4048.0,43.716023239088,-70.813688111766
1701104,Great Hollow Pit,Intermittent,Surface,1163 Shapleigh Corner RD,Shapleigh,Maine,4076.0,43.580981196389,-70.871443839493
1701105,Prescott Aggregates,Intermittent,Surface,176 Vigue Road,Whitefield,Maine,4341.0,44.236382916351,-69.60090893951
1701111,Powerscreen,Intermittent,Surface,50 Back Ridge Road ,Houlton,Maine,4730.0,46.180297373154,-67.885911734622
1701112,Affordable Mine,TempIdle,Surface,108 Littlefield Rd,Sabattus,Maine,4280.0,44.068667204397,-70.113719305313
1701114,Lippmann Screen,Intermittent,Surface,57 Ossipee Trail,Gorham,Maine,4038.0,43.679642052369,-70.463366835856
1701117,Portlable Unit 12,Intermittent,Surface,939 Parker Farm Rd,Buxton,Maine,4093.0,43.693646501963,-70.522745162124
1701118,Portable Plant,Intermittent,Surface,191 Ossipee Trail West,Standish,Maine,4084.0,43.733398014097,-70.568585741166
1701119,Ripley Pit,Intermittent,Surface,1104 Hallowell Rd,Durham,Maine,4022.0,43.953475021583,-70.146381903101
1701120,Astec Screener GT205S 2022,Intermittent,Surface,560 Mann Road,Acton,Maine,4001.0,43.585420618771,-70.940938973003
1701122,2227 Route 109 Pit-N Pit ,Intermittent,Surface,2227 Route 109  ,Acton,Maine,4001.0,43.539813043883,-70.924407513231
1701123,Rocky 2020 2650 Portable,Intermittent,Surface,537 High Street,West Gardiner,Maine,4345.0,44.2309082356,-69.807304003807
1701126,Astec 3055 Jaw,Intermittent,Surface,563 Town Farm Road,Farmington,Maine,4938.0,44.689469863482,-70.171911298884
1701133,McCloskey Portable Cone Crusher,Intermittent,Surface,Rte 32 Pit Road,So. China,Maine,4358.0,44.384530605957,-69.572116136794
1701135,Goose Pond Road Sand & Gravel,Intermittent,Surface,806 Goose Pond Road,Shapleigh,Maine,4076.0,43.546568725402,-70.875545610254
1701136,David Stevens Excavation,Intermittent,Surface,94 Cemetery Road,Belgrade,Maine,4917.0,44.46820492429,-69.82676767476
1701145,Quarry- 2,TempIdle,Surface,1086 South Clary Road,Jefferson,Maine,4348.0,44.136680345968,-69.555500290365
1701147,BFP MINE,Intermittent,Surface,92 Bar Harbor Road,Trenton,Maine,4605.0,44.506746133274,-68.388094808308
1701148,Sabbathday Knoll Quarry,TempIdle,Surface,34 pond rd,new Gloucester,Maine,4260.0,43.965601495792,-70.368254030252
1701152,Portable Screen,Intermittent,Surface,147 Leeds Road,Livermore Falls,Maine,4254.0,44.393625816753,-70.133890995639
1701155,B PIT,Intermittent,Surface,1067 Sokokis Trail,Waterboro,Maine,4030.0,43.622480491841,-70.737878293822
1701156,McCloskey Screen S190 3DT #903559,Intermittent,Surface,665 Route 3,South China,Maine,4358.0,44.401088906156,-69.55648172627
1701160,Pine Hill Quarry,Intermittent,Surface,1270 River Rd,Orrington,Maine,4474.0,44.688663408817,-68.810639115834
1701162,Houlton Gravel Pit,Intermittent,Surface,103 B Road,Houlton,Maine,4730.0,46.148983366425,-67.85188021472
1701167,CEC JAW,NewMine,Surface,26 Paris Rd,Bethel ,Maine,4216.0,44.406651803133,-70.714323179273
1800303,Mardela Springs-MD SG,Intermittent,Surface,25714 Ocean Gateway,Mardela Springs,Maryland,21837.0,38.455354473046,-75.720509140898
1800305,Rosser Pit,Active,Surface,2539 Veterans Drive,Federalsburg,Maryland,21632.0,38.67796721148,-75.775460748164
1800326,PERRYVILLE PLANT,Active,Surface,4080 Pulaski Highway,Perryville,Maryland,21903.0,39.583762599485,-76.015201811967
1800328,Belvedere Plant,Active,Surface,1079 Belvidere Rd,Port Deposit,Maryland,21904.0,39.61373840378,-76.024601727984
1800348,MARYLAND MINERALS ,Active,Surface,566 Hoyes Sang Run Road,Friendsville,Maryland,21531.0,39.58165889817,-79.387322125932
1800497,FURNACE BAY PLANT,Active,Surface,499 Mountain Hill Road,Perryville,Maryland,21903.0,39.572453729764,-76.023276258428
1800681,Cecil Plant,Active,Surface,340 Perry Lawn Drive,Port Deposit,Maryland,21904.0,39.619597767354,-76.077015913435
1800720,Dependable Contracting Co Inc,Active,Surface,13155 Ocean Gate Way,Queen Anne,Maryland,21657.0,38.912553811675,-76.061818611796
1800728,Gudelsky Materials,Active,Surface,14750 Gibbons Church Road,Brandywine,Maryland,20613.0,38.688296987353,-76.812797020636
1800736,Loveville-MD Sand & Gravel,Active,Surface,24255 Maypole Road,Leonardtown,Maryland,20650.0,38.33356559596,-76.663755450269
1800738,Henderson-MD Sand & Gravel,Active,Surface,15890 Oakland Rd,Henderson,Maryland,21640.0,39.048840106219,-75.861674984407
1800739,ZIMMERMAN MINE,Active,Surface,28561 Point Lookout Rd.,LEONARDTOWN,Maryland,20650.0,38.365878397781,-76.684085190023
1800745,Kent Sand & Gravel Quarry,Active,Surface,13505 Alexander Rd,Massey,Maryland,21650.0,39.341989006037,-75.827964188926
1800762,Disney Sand & Gravel LLC,Active,Surface,26122 Rewastico Rd,Hebron,Maryland,21830.0,38.41497174472,-75.708473480037
1800763,Harwood-MD Sand & Gravel,Active,Surface,4431 Sands Rd.,Harwood,Maryland,20776.0,38.868561658623,-76.674762060131
1800767,Amrize Accokeek Sand & Gravel,Active,Surface,5601 Accokeek Road,Brandywine,Maryland,20613.0,38.686616043701,-76.911170694558
1800803,Ingleside Pit,Active,Surface,1720 Bridgetown Road,Henderson,Maryland,21640.0,39.077890410881,-75.88377173239
1800810,FAULKNER SITE,Active,Surface,26047 Bridgetown Road,Goldsboro,Maryland,21636.0,39.026942498125,-75.797869074348
1900287,SOUTH HADLEY PIT,Intermittent,Surface,318 HADLEY STREET,SOUTH HADLEY,Massachusetts,1085.0,42.279303310942,-72.589114179055
1900302,HILLTOWN SAND AND GRAVEL LLC,Active,Surface,87 WORTHINGTON RD,HUNTINGTON,Massachusetts,1050.0,42.25515152668,-72.866401169033
1900323,J DONOVAN & SON INCORPORATED,Intermittent,Surface,29 Cherry Hill Rd,Stockbridge,Massachusetts,1262.0,42.273946065182,-73.340429557287
1900369,SUNDERLAND GRAVEL PIT,Intermittent,Surface,562 Amherst Road,Sunderland,Massachusetts,1375.0,42.43421324042,-72.545599052122
1900371,West Sand ,Active,Surface,331 West Street PO Box 230,Walpole,Massachusetts,2081.0,42.143116088703,-71.267107831982
1900470,DALTON PLANT,Active,Surface,40 Bridle RD,Dalton,Massachusetts,1226.0,42.481098717782,-73.17508807369
1900504,B R S Inc,Active,Surface,1453 PLYMOUTH ST,BRIDGEWATER,Massachusetts,2324.0,41.992955457611,-70.923633556805
1900505,Plympton Sand & Gravel Corporation,Intermittent,Surface,190 BROOK STREET,PLYMPTON,Massachusetts,2367.0,41.961711441603,-70.77364542625
1900509,PALMER SAND AND GRAVEL ,Intermittent,Surface,25 BLANCHARD ST,PALMER,Massachusetts,1069.0,42.14547105142,-72.304243242991
1900567,CHENIER'S GRAVEL BANK INC,Active,Surface,405 Munsing St,Ludlow,Massachusetts,10561196.0,42.199782444134,-72.469445522597
1900569,"MARION EXCAVATING CO., INC.",Active,Surface,42 Perry Hill Road,Westhampton,Massachusetts,1027.0,42.312934005677,-72.768577519316
1900573,LYONS STREET PIT & MILL,Intermittent,Surface,11 LYONS ST,GRANBY,Massachusetts,1033.0,42.226007018777,-72.479017785283
1900596,J Melone & Sons Incorporated,Intermittent,Surface,77 White Pond Rd,Stow,Massachusetts,17750176.0,42.426885795726,-71.481080801284
1900597,Otter River Pit & Plant ,Active,Surface,192 Depot Road,East Templeton,Massachusetts,1438.0,42.583918268525,-72.043638292126
1900598,Forestdale ,Active,Surface,152 Route 130,Forestdale,Massachusetts,2644.0,41.690954383885,-70.501109245104
1900606,Central Street Mine,Intermittent,Surface,REAR - 84 Central Street,Rowley,Massachusetts,1969.0,42.721154170778,-70.881497547649
1900650,Pyne Sand & Stone Company Inc,Active,Surface,One Lackey Dam Road,Douglas,Massachusetts,1516.0,42.091498281692,-71.694602218365
1900661,POCHASSIC SAND AND GRAVEL PLANT 32,Active,Surface,931 Pochassic Rd,Westfield,Massachusetts,1085.0,42.151497139744,-72.7984569429
1900689,"W L Byrne, Inc",Active,Surface,210 Wood St,Middleboro,Massachusetts,2346.0,41.886849379965,-70.881618647382
1900792,Medeiros Washed Sand & Stone,Intermittent,Surface,620 CHASE RD,DARTMOUTH,Massachusetts,2747.0,41.593568014128,-71.002192881644
1900949,TRYON CONSTRUCTION PIT,Intermittent,Surface,40 Gould Road,Monterey,Massachusetts,1245.0,42.178105527716,-73.244226761505
1901007,Blackstone Plant,Active,Surface,202 Elm St,Blackstone,Massachusetts,1504.0,42.053884400864,-71.52277652442
1901060,N Brookfield Plant ,Active,Surface,53 BROOKS POND ROAD,NORTH  BROOKFIELD,Massachusetts,1535.0,42.296053901076,-72.039837424445
1901072,NORTHBORO PLANT,Active,Surface,200 Southwest Cutoff  (Rt20),Northboro,Massachusetts,1532.0,42.292357817348,-71.663374786961
1901117,G P Aggregate Corporation,Active,Surface,19 Pond Road,Gloucester,Massachusetts,1930.0,42.629117212434,-70.639386518342
1901128,CEC #4,Intermittent,Surface,146 Hedges Pond Road,PLYMOUTH,Massachusetts,2360.0,41.828973721619,-70.560712885432
1901135,HATHAWAY CONSTRUCTION CORPORATION,Intermittent,Surface,119 NORTH RD,WESTHAMPTON,Massachusetts,1027.0,42.316848505706,-72.759036740059
1901139,McClosky Jaw,TempIdle,Surface,133 LEOMINSTER-SHIRLEY RD,LUNENBURG,Massachusetts,1462.0,42.537429169551,-71.705502395006
1901150,PS-37 2023 Powerscreen ChieftaIn ,TempIdle,Surface,490 Winthrop St.,Taunton,Massachusetts,2780.0,41.881932494204,-71.154405854866
1901152,PS 35 Powerscreen Warrior Screener,TempIdle,Surface,490 Winthrop St. ,Taunton,Massachusetts,2780.0,41.881932494204,-71.154405854866
1901153,PS 21 Screener,TempIdle,Surface,490 Winthrop St. ,Taunton,Massachusetts,2780.0,41.881932494204,-71.154405854866
1901166,Hylka Const. Co. Inc.,Active,Surface,73 Pottervillage Rd,Charlton,Massachusetts,1507.0,42.094733488464,-71.91647178066
1901191,METSO LT106 #78466,Intermittent,Surface,295 Pasco Rd.,Springfield,Massachusetts,1151.0,42.146180521213,-72.503359882852
1901205,Portable Plant,Active,Surface,192 Depot Road,E. Templeton,Massachusetts,14380401.0,42.583918268525,-72.043638292126
1901207,Century Aggregates Graniteville,Active,Surface,49 North Main street,Westford,Massachusetts,18861203.0,42.592900652126,-71.470074241816
1901210,LT 200 HP S/N 73424,Intermittent,Surface,295 Pasco Rd.,Springfield,Massachusetts,1151.0,42.146180521213,-72.503359882852
1901224,Portable Crusher,Intermittent,Surface,1 Lackey Dam Road,Douglas,Massachusetts,1516.0,42.091498281692,-71.694602218365
1901226,Milford Stone Company,Active,Surface,429 East Main Street,Milford,Massachusetts,1757.0,42.158714588404,-71.485463965261
1901235,Powerscreen Chieftain 1700,TempIdle,Surface,565 Winthrop St,Taunton,Massachusetts,2780.0,41.880259904147,-71.161429203924
1901240,Graziano Redi-Mix,Intermittent,Surface,60 First Street,Bridgewater,Massachusetts,2324.0,41.972660796698,-71.023756985732
1901241,Telsmith Crushing Plant,Active,Surface,351 Winter Street,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901248,Bercume Equipment Inc.,TempIdle,Surface,165 Adams Road,East Brookfield,Massachusetts,1515.0,42.195488223016,-72.030485527029
1901254,Nordberg Jaw LT105,Intermittent,Surface,117 Wood Street,Hopkinton,Massachusetts,1748.0,42.229333274459,-71.548062655524
1901256,Powerscreen Chieftain 1700,Intermittent,Surface,146 Hedges Pond Road,Plymouth,Massachusetts,2360.0,41.828973721619,-70.560712885432
1901264,SCR-8,TempIdle,Surface,607A Wareham St,Middleboro,Massachusetts,2346.0,41.821205975803,-70.812451501527
1901266,SCR-13,Active,Surface,607A Wareham Street,Middleboro,Massachusetts,2346.0,41.821205975803,-70.812451501527
1901267,SCR-12,TempIdle,Surface,607A Wareham Street,Middleboro,Massachusetts,2346.0,41.821205975803,-70.812451501527
1901275,Svsp-03,Intermittent,Surface,351 Winter st,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901278,MET-03,Active,Surface,351 WINTER ST,HANOVER,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901279,CEC-3,Intermittent,Surface,351 winter st,hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901281,SVSP-04,TempIdle,Surface,rt 130 kiahs way,sandwich,Massachusetts,2644.0,41.719875906286,-70.473816119218
1901282,Onyx Portable #1,Intermittent,Surface,18 Wetherbee Street,Acton,Massachusetts,1720.0,42.474962196637,-71.410992000735
1901286,Crusher - Metso LT106 ,Intermittent,Surface,14 Sterling Road,North Billerica,Massachusetts,1862.0,42.565260864798,-71.303835064845
1901288,ROSATI MATERIAL PIT 1,Intermittent,Surface,415 Silver Street,Agawam,Massachusetts,1001.0,42.060076035251,-72.643226748878
1901294,PORTABLE EQUIPMENT,Intermittent,Surface,322 Main Road,GRANVILLE,Massachusetts,1034.0,42.06765800075,-72.848751601644
1901295,Portable Crusher - Rental Unit #1,TempIdle,Surface,14 Sterling Road,North Billerica,Massachusetts,1862.0,42.565260864798,-71.303835064845
1901297,MET-04 (LT 300 GP) SN #180536,Intermittent,Surface,351 Winter Street,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901298,QE342 #6  S/N#10110,Intermittent,Surface,351 Winter Street,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901299,QE442 #1 (S/N #10020),Active,Surface,351 Winter Street,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901300,QE342 #2 (S/N #10119),Intermittent,Surface,351 Winter Street (Main Office),Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901301,QE342 #5 (S/N #10042),Intermittent,Surface,351 Winter Street ,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901302,Met-01 LT120 (S/N #79709),Active,Surface,351 winter street,Hanover,Massachusetts,2339.0,42.096113799592,-70.868285214794
1901303,Johnson Quarry,Intermittent,Surface,68 Johnsons Road,Rockport,Massachusetts,1966.0,42.665222232462,-70.640019282102
1901307,LT106,Intermittent,Surface,133 Leominster Shirley Road,Lunenburg,Massachusetts,1462.0,42.537429169551,-71.705502395006
1901308,ASHWORTH GRAVEL AND STONE,Active,Surface,193 SOUTHBRIDGE RD ,Oxford,Massachusetts,1537.0,42.166473223374,-71.895643092019
1901310,Astec Screen 214941,Intermittent,Surface,1065 Odlin Rd,Hermon,Maine,4401.0,44.780534742781,-68.843103761704
1901313,Screener-Powerscreen Warrior 2100 ,Intermittent,Surface,14 Sterling Road,North Billerica,Massachusetts,1862.0,42.565260864798,-71.303835064845
1901314,580 River Street Quarry,Intermittent,Surface,580 River Street,Winchendon,Massachusetts,1475.0,42.677838472465,-72.077665800855
1901315,Feeney Corp. Portable #1,Active,Surface,426 Wareham Street,Middleboro,Massachusetts,2346.0,41.850173820204,-70.853081092952
1901317,SCR-14 sandvik,Intermittent,Surface,607 wareham st,middleboro,Massachusetts,2346.0,41.821205975803,-70.812451501527
1901318,Read Custom Soils Pit #96,Active,Surface,960 Main Street,Acton,Massachusetts,1720.0,42.527498713851,-71.402505527817
1901319,OLD BERNARDSTON ROAD PIT,Intermittent,Surface,122 Old Bernardston Rd.,Northfield,Massachusetts,1360.0,42.68349021572,-72.478164556074
1901320,BOOKERS,Intermittent,Surface,2408 Baptist Corner Rd,Ashfield,Massachusetts,1370.0,42.558795519698,-72.737680478746
1901321,Crusher - Metso LT106 #362,Intermittent,Surface,14 Sterling Road,North Billerica,Massachusetts,1862.0,42.565260864798,-71.303835064845
1901322,OJS POWERSCREEN,Intermittent,Surface,149 STAFFORD RD,MONSON,Massachusetts,1057.0,42.064839393397,-72.318611375511
1901323,Wrentham Portable Screen,Intermittent,Surface,721 South St.,Wrentham,Massachusetts,2095.0,42.045866762422,-71.344488284309
1901329,Mountain Laurel Ashby Gravel Pit,Intermittent,Surface,579 Fitchburg State Rd.,Ashby,Massachusetts,1431.0,42.648809035129,-71.790996657551
2000614,ANDERSON GRAVEL COMPANY,Intermittent,Surface,8437 Snows Lake Road,Greenville,Michigan,48838.0,43.133928504935,-85.242940857653
2000652,Lindberg's County Road 480 Gravel Pit,Intermittent,Surface,1017 County Road 480,Marquette,Michigan,49855.0,46.472071293464,-87.444383610072
2000673,Bentley Sand & Gravel Organic Soil,Intermittent,Surface,9220 Bennett Lake Rd,Fenton,Michigan,48430.0,42.776973283886,-83.777560240388
2000680,Heavy Media Plant,Intermittent,Surface,703 Shepherd,Charlotte,Michigan,48813.0,42.553192173523,-84.826805730422
2000683,CEDAR RAPIDS #443,Intermittent,Surface,8189 W Washington Rd,Mt Pleasant,Michigan,48889.0,43.292086913367,-84.763756152582
2000692,Plant #1,Intermittent,Surface,4772 Coit Avenue NE.,Grand Rapids,Michigan,49525.0,43.049690595834,-85.633489882357
2000696,Kalamazoo,Active,Surface,1100 Nazareth Road,Kalamazoo,Michigan,49048.0,42.302243844183,-85.535885534821
2000702,Jenison Pit,Active,Surface,1601 Chicago Drive,Jenison,Michigan,49428.0,42.893565309242,-85.818392286202
2000764,Kiell Pit,Active,Surface,2041 - M-140,Niles,Michigan,49120.0,41.859675258272,-86.267915436737
2000784,Wilson Pit,Active,Surface,6966 Fisher Road,Jeddo,Michigan,48032.0,43.164924319406,-82.615831977302
2000806,B & W Sand-N-Stone LLC,Intermittent,Surface,8611 E. Pierce Rd,Ithaca,Michigan,48847.0,43.263106038858,-84.436542772367
2000811,KASSON SAND & GRAVEL,Intermittent,Surface,10282 S Pierce Rd,Maple City,Michigan,49664.0,44.830621468872,-85.884935380369
2000872,Vella Pit,Active,Surface,4984 Earhart Road,Ann Arbor,Michigan,48105.0,42.345125010489,-83.683630386217
2000880,Wheeler Pit,Active,Surface,9266 Snows Lake Rd.,Greenville,Michigan,48838.0,43.135711547293,-85.25446258365
2001046,PORTABLE CRUSHER #1,Intermittent,Surface,18154 US Hwy 41,L'Anse ,Michigan,49946.0,46.740499541325,-88.430502355826
2001047,Superior Wash Plant,Intermittent,Surface,1910 W. Jasberg St   (Hwy M-203),Hancock,Michigan,49930.0,47.128093983236,-88.614358844693
2001053,McCloskey R155,Intermittent,Surface,1910 North Stephenson Ave,Iron Mountain,Michigan,49801.0,45.835697159102,-88.056551872896
2001067,WASH PLANT,Intermittent,Surface,1320 W. 3 Mile Road,Sault Sainte Marie,Michigan,497839251.0,46.462950715923,-84.392756156185
2001171,Hewitt Robins Plant #1,Intermittent,Surface,1540 S. Clare Ave.,Harrison ,Michigan,48625.0,43.966114708167,-84.767895727964
2001174,Mannsiding Pit,Active,Surface,1540 S. Clare Ave.,Harrison,Michigan,48625.0,43.966114708167,-84.767895727964
2001192,Ravine Rd Pit,Active,Surface,4274 Ravine Rd,Kalamazoo,Michigan,49006.0,42.321622869388,-85.642002645339
2001230,GRATIOT PLANT,Intermittent,Surface,424 S Warner Rd,Sumner,Michigan,48889.0,43.284214545386,-84.777299855496
2001231,LOOMIS PLANT,Intermittent,Surface,6775 Clarabella Ave,Clare,Michigan,48617.0,43.815096720971,-84.711979363434
2001254,A A Grange Hall Rd Plant,Active,Surface,15176 Hawley Rd,Holly,Michigan,48442.0,42.80719199639,-83.549554779587
2001341,Plant #3 Lippmann,Intermittent,Surface,1128 Federal Ave.,Houghton Lake,Michigan,48629.0,44.3056985533,-84.777876978282
2001435,Ewing Pit,Intermittent,Surface,3248 Cook Road,West Branch,Michigan,48661.0,44.241271208082,-84.225650758967
2001575,PC-7,Intermittent,Surface,801 Clark Drive,Gladstone,Michigan,49837.0,45.86029609278,-87.055022180426
2001763,Carl Schlegel Inc Martin Pit,Active,Surface,3715 N. Chandler Rd.,St. Johns,Michigan,48879.0,43.041240313117,-84.484308761657
2001773,Mathews Pit & Mill,Intermittent,Surface,9741 E. Fulton Rd.,Ada,Michigan,49301.0,42.928352535114,-85.428607519722
2001800,7918 Afton Wash Plant,Intermittent,Surface,411 East M-68,Afton,Michigan,49705.0,45.373978116042,-84.492809482018
2001830,"Brow Crushing, Inc.",Intermittent,Surface,1564 W. Storey Row,Sault Ste. Marie,Michigan,49783.0,46.45466176918,-84.396840687448
2001887,"A. Lindberg & Sons, Inc.- Drill Operation 1",Intermittent,Surface,599 Washington Street,ISHPEMING,Michigan,49849.0,46.483371909139,-87.686876187158
2001919,Crusher #4,Intermittent,Surface,599 Washington St.,Ishpeming,Michigan,49849.0,46.483371909139,-87.686876187158
2002002,Shook Gravel Pit,Intermittent,Surface,8281 Snows Lake Road,Greenville,Michigan,48838.0,43.133928504762,-85.239774694588
2002022,Bad Axe Pit,Intermittent,Surface,1331 Thompson Road,Bad Axe,Michigan,48413.0,43.788624973005,-82.971865851913
