Facility Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Cement Production
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE,39.78,-83.97,"297,402.99"
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON,44.09,-103.27,"434,254.00"
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR,31.75,-102.55,"259,927.30"
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO,38.15,-104.63,"585,032.00"
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO,35.07,-106.39,"117,478.70"
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER,33.24,-80.44,"307,851.28"
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA,37.32,-122.09,"847,288.27"
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON,40.75,-75.27,"607,300.82"
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,SAINTE GENEVIEVE,38.11,-90.26,"2,504,294.58"
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG,33.28,-80.43,"1,189,435.69"
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA,45.07,-83.4,"2,034,381.65"
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN,41.06,-111.53,"522,216.61"
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC,34.77,-96.7,"482,318.03"
1002055.0,HOLCIM TEXAS LIMITED PARTNERSHIP,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS,32.51,-96.97,"704,188.57"
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,PULASKI,37.22,-88.88,"850,611.94"
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE,30.53,-88.11,"739,903.26"
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,FREMONT,38.39,-105.02,"617,411.09"
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON,39.65,-77.68,"469,448.20"
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LA SALLE,41.33,-89.08,"293,367.00"
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,"384,894.80"
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON,38.03,-85.91,"720,184.91"
1005360.0,LAFARGE BUILDING MATERIALS INC,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,ALBANY,42.5,-73.81,"981,211.39"
1007766.0,LAFARGE NA (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING,41.18,-84.6,"315,119.12"
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH,40.69,-75.51,"261,361.43"
1005946.0,LAFARGE NORTH AMERICA INC SEATTLE,SEATTLE,WA,98106.0,5400 WEST MARGINAL WAY SOUTHWEST,KING,47.55,-122.34,0.00
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO,43.17,-93.21,"346,728.92"
1000198.0,LEHIGH CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK,39.95,-76.77,"80,239.50"
1006234.0,LEHIGH CEMENT CO LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON,33.54,-86.54,"728,100.26"
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN,31.48,-97.24,"124,905.01"
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL,39.56,-77.17,"1,106,184.00"
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE,38.74,-86.46,"288,653.70"
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS,40.47,-75.9,"604,404.00"
1002566.0,LEHIGH SOUTHWEST CEMENT CO,TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN,35.12,-118.37,"555,623.10"
1004612.0,LEHIGH SOUTHWEST CEMENT CO.,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA,40.74,-122.32,"189,204.14"
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437  ,MAYES,36.27,-95.22,"109,072.20"
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU,37.27,-89.54,"764,143.78"
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM,39.61,-86.88,"932,170.52"
1005720.0,"Lafarge North America, Inc.",Fredonia,KS,66736.0,1400 South Cement Road,WILSON,37.52,-95.82,"334,408.86"
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON,40.73,-75.3,"756,166.24"
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK,38.42,-85.75,"567,480.34"
1000290.0,Lehigh Northeast Cement Company,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,"386,278.86"
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN,32.25,-100.46,"204,426.90"
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN,37.8,-95.43,"408,165.44"
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,"545,380.30"
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO,34.44,-116.89,"938,032.62"
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN,34.82,-118.75,"383,017.22"
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,SAINT CLAIR,33.73,-86.16,"257,534.00"
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON,39.62,-119.26,"223,784.00"
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,"321,997.55"
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON,38.18,-90.34,"965,300.93"
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT,37.46,-79.99,"595,711.50"
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON,35.1,-85.35,"247,287.30"
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE,41.86,-89.45,0.00
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE,29.96,-82.85,"246,344.20"
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX,45.32,-85.3,"835,477.77"
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE,25.87,-80.37,"672,462.51"
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS,30.05,-97.86,"1,013,728.54"
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,"553,332.48"
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS,32.46,-97.03,"974,200.87"
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN,45.94,-111.48,"262,572.38"
