Facility Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Cement Production
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,472391.44
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,410114.9
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,RALLS COUNTY,39.68,-91.31,874830.47
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,LAPORTE COUNTY,41.63,-86.71,920748.46
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,874276.38
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,552451.23
1007216.0,Central Plains Cement Company,TULSA,OK,74116.0,2609 N. 145TH E. AVE.,ROGERS COUNTY,36.19,-95.81,514321.92
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON COUNTY,39.14,-94.39,806315.75
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX COUNTY,44.08,-69.16,367453.158
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT COUNTY,41.46,-90.7,1135058.58
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI COUNTY,34.99,-112.37,414250.868
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE COUNTY,39.78,-83.97,463986.94
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON COUNTY,44.09,-103.27,624385.62
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR COUNTY,31.7,-102.39,157778.0
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO COUNTY,38.13,-104.61,708116.84
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO COUNTY,35.07,-106.39,301441.4
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER COUNTY,33.24,-80.44,356858.014
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA COUNTY,37.32,-122.09,996349.81
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON COUNTY,40.75,-75.27,735454.896
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,STE. GENEVIEVE COUNTY,38.11,-90.26,2414795.3
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG COUNTY,33.27,-80.44,1277259.548
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA COUNTY,45.07,-83.4,2090710.22
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN COUNTY,41.06,-111.53,512112.602
1002055.0,HOLCIM (US) Inc,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS COUNTY,32.51,-96.97,1352674.934
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC COUNTY,34.77,-96.7,506142.37
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,MASSAC COUNTY,37.22,-88.88,537068.646
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE COUNTY,30.53,-88.11,976372.18
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,CUSTER COUNTY,38.33,-105.01,905438.67
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON COUNTY,39.65,-77.68,241837.074
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LASALLE COUNTY,41.33,-89.08,463549.0
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,502363.898
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON COUNTY,38.03,-85.91,1024947.512
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH COUNTY,40.69,-75.51,292944.544
1007766.0,LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING COUNTY,41.18,-84.6,417449.44
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO COUNTY,43.18,-93.21,441222.246
1006136.0,LEHIGH CEMENT CO LLC,LOGANSPORT,IN,46947.0,3084 W CR 225 S,CASS COUNTY,40.73,-86.43,277882.966
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN COUNTY,31.48,-97.24,126940.38
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL COUNTY,39.56,-77.17,1847679.978
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE COUNTY,38.74,-86.46,302997.3
1004612.0,LEHIGH CEMENT WEST LLC,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA COUNTY,40.74,-122.32,181394.682
1002566.0,"LEHIGH CEMENT WEST, LLC.",TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN COUNTY,35.12,-118.37,574313.484
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS COUNTY,40.47,-75.9,727488.0
1006234.0,LEHIGH HANSON CEMENT SOUTH LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON COUNTY,33.54,-86.54,537144.25
1000198.0,LEHIGH WHITE CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK COUNTY,39.95,-76.77,74143.8
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437,MAYES COUNTY,36.3,-95.33,243435.3
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,674519.428
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,1105632.41
1005360.0,Lafarge Ravena Cement Plant,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,RENSSELAER COUNTY,42.55,-73.67,297441.3
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON COUNTY,40.73,-75.3,725762.75
1000290.0,Lehigh Cement Company LLC,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,322885.92
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK COUNTY,38.42,-85.75,432504.14
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN COUNTY,32.25,-100.46,227090.5
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN COUNTY,37.8,-95.43,691587.95
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,558141.83
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO COUNTY,34.44,-116.89,1264569.0
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN COUNTY,34.82,-118.75,679166.4
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,ST. CLAIR COUNTY,33.73,-86.16,433247.4
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON COUNTY,39.62,-119.26,240309.7
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,424388.68
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON COUNTY,38.18,-90.34,1705651.034
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT COUNTY,37.46,-79.99,846610.27
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON COUNTY,35.1,-85.35,408296.9
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE COUNTY,41.86,-89.45,238569.0
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE COUNTY,29.96,-82.85,524999.184
1003883.0,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585.0,4750 EAST COUNTY ROAD 470,SUMTER COUNTY,28.76,-82.03,547766.17
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX COUNTY,45.32,-85.3,977734.594
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE COUNTY,25.87,-80.38,979313.24
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS COUNTY,30.07,-97.86,978613.276
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,1026045.0
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS COUNTY,32.46,-97.03,1331157.952
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN COUNTY,45.94,-111.48,300723.434
