Facility Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Cement Production
1002750.0,Argos Cement LLC - Harleyville Plant,HARLEYVILLE,SC,29448.0,463 JUDGE STREET,DORCHESTER COUNTY,33.23,-80.45,"609,238.95"
1006164.0,"Argos Puerto Rico, Corp.",Dorado,PR,646.0,"Road PR-2, Km 26.7",DORADO MUNICIPIO,18.39,-66.3,"111,502.20"
1002530.0,Ash Grove Cement Company-LEAMINGTON,Nephi,UT,84648.0,19090 West Highway 132,JUAB COUNTY,39.56,-112.2,"536,671.31"
1003872.0,Brooksville North Cement Plant,BROOKSVILLE,FL,34614.0,16301 Ponce De Leon Blvd,HERNANDO COUNTY,28.64,-82.47,0.00
1003303.0,Brooksville South Cement Plant,BROOKSVILLE,FL,34601.0,10311 CEMENT PLANT ROAD,HERNANDO COUNTY,28.58,-82.43,"735,100.94"
1004270.0,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217.0,11551 NACOGDOCHES RD.,BEXAR COUNTY,29.55,-98.42,"552,731.60"
1004721.0,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924.0,6212 CEMENT PLANT ROAD,KNOX COUNTY,36.02,-83.83,"506,347.75"
1007877.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540.0,5134 UTE HIGHWAY,BOULDER COUNTY,40.2,-105.24,"354,508.20"
1002308.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308.0,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.62,-117.1,"1,936,489.85"
1007663.0,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132.0,2580 WALD ROAD,COMAL COUNTY,29.68,-98.18,"1,562,871.30"
1004758.0,CEMEX MIAMI,MIAMI,FL,33182.0,1200 NW 137TH AVE,MIAMI-DADE COUNTY,25.79,-80.42,"697,474.01"
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,"320,735.70"
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,"340,052.10"
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,RALLS COUNTY,39.68,-91.31,"813,712.00"
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,KERN COUNTY,35.03,-118.32,"1,032,901.72"
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,"1,221,916.97"
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,"828,921.15"
1007216.0,Central Plains Cement Company,TULSA,OK,74116.0,2609 N. 145TH E. AVE.,ROGERS COUNTY,36.19,-95.81,"465,453.00"
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON COUNTY,39.14,-94.42,"745,584.38"
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX COUNTY,44.08,-69.16,"405,440.72"
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT COUNTY,41.46,-90.7,"1,022,477.44"
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI COUNTY,34.98,-112.38,"363,499.67"
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE COUNTY,39.78,-83.97,"417,551.24"
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON COUNTY,44.09,-103.27,"529,072.00"
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR COUNTY,31.75,-102.55,"232,775.90"
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO COUNTY,38.13,-104.61,"614,050.03"
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO COUNTY,35.07,-106.39,"265,651.70"
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER COUNTY,33.24,-80.44,"395,452.23"
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA COUNTY,37.32,-122.09,"934,983.85"
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON COUNTY,40.75,-75.27,"668,870.93"
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,STE. GENEVIEVE COUNTY,38.11,-90.26,"3,059,093.50"
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG COUNTY,33.28,-80.43,"1,311,399.05"
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA COUNTY,45.07,-83.4,"1,981,165.95"
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN COUNTY,41.06,-111.53,"575,149.77"
1002055.0,HOLCIM (US) Inc,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS COUNTY,32.51,-96.97,"1,007,764.35"
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC COUNTY,34.77,-96.7,"572,715.25"
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,MASSAC COUNTY,37.22,-88.88,"327,738.23"
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE COUNTY,30.53,-88.11,"1,074,711.47"
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,FREMONT COUNTY,38.39,-105.02,"1,004,029.45"
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON COUNTY,39.65,-77.68,"525,459.26"
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LASALLE COUNTY,41.33,-89.08,"222,297.70"
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,"416,015.15"
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON COUNTY,38.03,-85.91,"960,820.30"
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH COUNTY,40.69,-75.51,"362,675.77"
1007766.0,LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING COUNTY,41.18,-84.6,"371,458.57"
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO COUNTY,43.18,-93.21,"310,303.26"
1006234.0,LEHIGH CEMENT CO LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON COUNTY,33.54,-86.54,"535,266.78"
1006136.0,LEHIGH CEMENT CO LLC,LOGANSPORT,IN,46947.0,3084 W CR 225 S,CASS COUNTY,40.73,-86.43,"237,364.26"
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN COUNTY,31.48,-97.24,"116,368.04"
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE COUNTY,38.74,-86.46,"302,955.30"
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL COUNTY,39.56,-77.17,"1,694,583.03"
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS COUNTY,40.47,-75.9,"651,434.00"
1002566.0,LEHIGH SOUTHWEST CEMENT CO,TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN COUNTY,35.12,-118.37,"572,261.00"
1004612.0,LEHIGH SOUTHWEST CEMENT CO.,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA COUNTY,40.74,-122.32,"245,359.57"
1000198.0,LEHIGH WHITE CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK COUNTY,39.95,-76.77,"63,996.20"
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437  ,MAYES COUNTY,36.27,-95.22,"284,467.80"
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,"798,127.95"
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,"957,174.41"
1005360.0,Lafarge Ravena Cement Plant,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,ALBANY COUNTY,42.5,-73.81,"816,722.67"
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON COUNTY,40.73,-75.3,"694,129.89"
1000290.0,Lehigh Cement Company LLC,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,"411,159.90"
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK COUNTY,38.42,-85.75,"631,930.25"
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN COUNTY,32.25,-100.46,"226,066.50"
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN COUNTY,37.8,-95.43,"678,849.23"
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,"312,979.50"
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO COUNTY,34.44,-116.89,"1,051,089.70"
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN COUNTY,34.82,-118.75,"622,225.34"
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,ST. CLAIR COUNTY,33.73,-86.16,"1,288,115.80"
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON COUNTY,39.62,-119.26,"236,813.10"
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,"449,714.09"
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON COUNTY,38.18,-90.34,"1,742,323.27"
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT COUNTY,37.46,-79.99,"834,715.00"
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON COUNTY,35.1,-85.35,"273,627.50"
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE COUNTY,41.86,-89.45,0.00
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE COUNTY,29.96,-82.85,"457,060.72"
1003883.0,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585.0,4750 EAST COUNTY ROAD 470,SUMTER COUNTY,28.76,-82.03,"476,575.01"
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX COUNTY,45.32,-85.3,"830,732.69"
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE COUNTY,25.87,-80.38,"1,009,040.35"
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS COUNTY,30.05,-97.86,"959,881.48"
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,"1,206,305.60"
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS COUNTY,32.46,-97.03,"1,459,309.63"
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN COUNTY,45.94,-111.48,"321,568.76"
